"","also","can","even","get","know","new","one","people","subject","think","use","well","will","article","dont","good","just","now","time","writes"
"324",0,5,2,1,0,0,1,2,1,7,0,1,0,1,5,1,2,0,0,2
"325",0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1
"326",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,2
"327",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"328",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"329",0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1
"330",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"331",0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2
"332",0,3,0,0,0,0,2,0,1,0,1,3,1,0,0,0,0,1,1,1
"333",0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,7,1,0,0,1
"334",0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,1
"335",1,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,1,1,2
"336",0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1
"337",1,0,0,0,0,0,1,1,1,2,0,1,0,1,0,0,0,0,0,1
"338",0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"339",0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1
"340",1,4,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1
"341",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
"342",0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,2
"343",0,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,1,0,0,1
"344",0,3,0,2,1,0,2,7,1,2,0,0,4,1,1,1,2,0,0,1
"345",0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,3,1
"346",2,2,2,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,2,3
"347",0,0,0,0,2,0,0,0,1,2,0,0,2,1,1,0,1,1,0,1
"348",0,4,3,0,0,0,0,1,1,0,0,0,2,4,0,0,1,1,1,5
"349",0,0,0,2,1,0,1,3,1,2,0,0,0,0,1,0,2,0,0,1
"350",0,1,0,0,1,0,2,2,1,1,0,1,0,3,0,0,0,0,0,2
"351",0,3,0,1,1,0,2,6,1,1,0,0,5,0,1,1,1,0,0,1
"352",0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,2
"353",2,2,3,0,0,0,4,0,1,1,1,1,1,0,1,1,0,0,2,1
"354",0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"355",0,1,0,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,1
"356",0,1,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,1,6,1
"357",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"358",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"359",0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"360",0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1
"361",0,0,2,1,3,0,1,0,1,2,0,0,3,2,4,0,1,1,0,2
"362",0,0,0,1,0,1,1,3,1,1,0,1,2,0,1,2,2,2,0,2
"363",0,0,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
"364",0,0,0,1,2,0,1,0,1,1,0,1,0,1,0,0,0,1,2,1
"365",0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,2
"366",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"367",1,0,1,0,1,0,1,7,1,1,0,0,0,0,1,1,2,1,0,0
"368",1,4,1,1,0,0,2,4,1,1,0,2,0,2,6,0,0,0,0,3
"369",1,0,2,1,1,0,0,2,1,0,1,0,0,1,0,0,2,0,2,3
"370",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1
"371",0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,2
"372",1,2,5,1,3,0,5,6,1,4,0,3,0,2,3,5,3,1,0,3
"373",0,1,0,0,1,0,2,1,1,0,0,1,0,2,3,0,1,1,1,2
"374",0,0,1,1,0,2,1,0,1,0,0,1,2,1,0,0,0,0,0,3
"375",0,0,1,0,0,2,2,0,1,0,0,1,2,1,0,0,0,0,0,2
"376",1,1,1,0,3,0,0,2,1,2,0,3,1,1,3,0,4,1,2,0
"377",0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,1,2,0,0,2
"378",0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
"379",0,2,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,1
"380",0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,1
"381",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"382",0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"383",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"384",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
"385",0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
"386",0,2,0,1,0,0,1,0,2,1,0,0,2,3,0,0,0,1,0,1
"387",0,3,0,0,1,1,0,0,1,3,0,1,0,1,0,0,1,0,0,2
"388",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"389",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"390",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"391",0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,1
"392",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"393",0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1
"394",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
"395",0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,2,2,1
"396",1,8,8,2,5,1,8,19,1,2,1,5,1,2,10,4,6,5,3,3
"397",0,5,1,0,2,0,3,9,1,7,1,1,0,1,6,2,0,2,4,1
"398",0,3,0,0,4,0,0,0,1,1,0,1,2,1,2,0,0,0,0,1
"399",0,1,3,0,1,0,0,1,1,0,0,0,0,2,2,1,0,1,0,1
"400",0,3,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
"401",0,7,2,3,1,0,2,2,1,9,0,3,1,1,4,4,4,0,0,1
"402",0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,4,1
"403",0,1,0,1,0,1,1,0,1,2,0,0,3,1,0,0,0,1,0,1
"404",1,3,1,0,7,0,1,1,1,2,1,0,3,0,6,0,6,1,0,0
"405",0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,4,0,2
"406",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
"407",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"408",0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,1
"409",1,2,0,0,2,0,0,1,1,0,0,0,0,1,1,0,2,2,0,1
"410",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"411",2,3,2,1,0,0,3,5,1,2,1,1,3,1,3,4,3,1,0,1
"412",1,2,0,0,0,0,3,0,1,1,0,0,0,2,0,1,0,0,0,2
"413",0,3,0,0,2,0,0,2,1,0,0,1,0,3,2,0,1,0,3,2
"414",0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"415",1,0,0,0,0,0,1,2,1,1,0,0,0,3,0,0,1,0,0,3
"416",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1
"417",0,3,0,1,1,0,0,3,2,0,0,0,1,1,3,0,0,2,0,1
"418",0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,1,1,1
"419",3,5,5,4,3,0,6,14,1,0,0,1,5,0,2,2,3,1,1,1
"420",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"421",1,4,0,0,3,0,2,2,1,0,0,1,0,0,1,3,0,0,0,0
"422",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"423",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"424",0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0
"425",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"426",1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1
"427",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"428",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"429",0,2,0,0,0,0,2,0,1,0,0,0,5,0,0,0,0,0,0,1
"430",0,0,0,0,0,0,2,1,2,0,0,0,3,2,0,0,0,0,0,2
"431",0,0,1,1,0,0,1,2,1,0,0,0,0,3,1,0,1,0,0,2
"432",0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1
"433",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"434",0,5,1,0,0,0,8,9,1,3,2,0,2,1,6,1,5,0,4,2
"435",0,0,0,0,0,0,2,4,1,2,1,0,0,0,0,0,2,1,1,0
"436",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"437",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
"438",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
"439",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"440",0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,2,1
"441",0,4,2,0,2,0,4,1,1,0,0,1,0,0,0,0,1,0,0,0
"442",0,0,0,0,0,0,0,3,1,3,0,0,2,1,4,1,0,1,0,1
"443",1,1,0,0,1,1,0,0,1,0,0,1,0,1,2,0,0,0,0,2
"444",1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
"445",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"446",0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2
"447",0,1,1,0,0,2,2,0,2,0,0,1,3,2,0,1,0,0,0,3
"448",1,0,0,2,0,0,0,1,1,0,1,1,2,0,2,0,1,1,0,0
"449",1,4,0,1,1,1,5,0,1,3,1,2,0,2,1,1,3,0,0,3
"450",1,2,1,0,0,0,4,0,2,2,0,0,1,1,2,1,2,0,1,1
"451",0,3,0,0,0,0,1,0,1,1,0,1,0,1,2,3,0,0,0,2
"452",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
"453",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"454",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"455",0,0,0,2,0,0,0,3,1,0,1,0,3,1,0,0,0,0,1,2
"456",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"457",0,3,1,1,1,0,4,4,3,2,1,0,0,0,1,0,4,0,0,1
"458",0,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,1,0,0,1
"459",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"460",0,1,0,0,1,1,0,0,1,1,0,0,0,2,4,0,1,2,1,3
"461",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2
"462",0,2,2,1,2,1,1,1,1,1,1,1,0,1,1,0,4,1,1,1
"463",0,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,3,0
"464",0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,2
"465",0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,1
"466",0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,2,2
"467",1,0,0,1,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,3
"468",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2
"469",0,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,0,3
"470",2,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,1,3,2
"471",0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,2
"472",0,0,1,0,0,0,0,0,1,1,0,0,1,1,2,1,2,0,0,1
"473",0,1,0,0,3,0,0,0,1,2,0,0,3,2,2,1,2,1,0,1
"474",0,0,1,0,0,2,2,0,1,0,0,1,3,2,1,1,0,0,0,2
"475",0,0,0,0,1,0,1,2,1,4,0,0,0,2,0,0,1,1,0,3
"476",0,2,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1
"477",2,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,2
"478",0,5,1,0,2,3,1,2,2,1,0,0,0,0,3,3,2,0,1,0
"479",1,3,1,0,1,1,3,3,1,0,1,2,5,0,3,1,0,1,0,0
"480",0,1,0,0,1,0,2,1,1,0,1,0,6,1,1,1,0,1,0,1
"481",0,2,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0
"482",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"483",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
"484",0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"485",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"486",1,0,0,1,0,2,0,2,1,1,0,0,0,0,0,1,1,0,0,0
"487",1,0,0,0,0,1,2,0,1,1,0,1,0,0,1,0,0,0,0,1
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"489",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"490",0,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"491",1,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,1,0,0,1
"492",0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1
"493",0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1
"494",0,0,0,0,1,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0
"495",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
"496",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1
"497",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"498",1,0,0,1,0,1,0,1,1,0,0,1,0,2,0,1,0,0,2,2
"499",1,1,1,0,0,4,5,0,1,0,2,0,1,2,0,0,1,0,0,0
"500",0,3,0,0,1,0,0,0,1,0,0,0,2,1,1,0,0,1,0,1
"501",0,0,1,0,2,2,1,2,2,0,0,0,1,2,0,0,0,0,0,2
"502",0,0,0,0,2,0,0,0,2,1,0,0,1,1,3,0,0,0,0,1
"503",0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"504",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"505",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"506",0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0
"507",0,1,0,0,1,0,0,0,1,3,0,0,1,1,2,0,0,0,0,0
"508",0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"509",1,0,0,0,1,0,2,0,1,1,0,0,0,2,0,1,0,0,0,1
"510",0,16,1,2,1,0,1,4,1,2,0,0,2,2,1,3,1,4,0,3
"511",0,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
"512",0,1,0,0,0,0,1,0,1,3,0,0,0,2,0,0,0,0,0,0
"513",0,1,0,0,2,0,0,3,1,1,0,0,2,1,1,0,3,1,0,0
"514",1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
"515",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"516",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"517",0,0,1,0,1,1,2,1,1,3,0,0,0,0,1,4,1,0,0,0
"518",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"519",2,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,3
"520",1,0,0,0,1,0,0,0,1,1,0,0,0,3,1,0,0,1,1,4
"521",1,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
"522",0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,1
"523",1,3,2,1,0,0,4,9,1,1,0,0,1,1,3,0,0,0,2,1
"524",0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,1,0,3
"525",0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,2,0
"526",0,2,1,0,1,0,1,2,1,0,0,0,1,1,0,1,0,0,1,2
"527",0,0,0,1,2,1,2,0,1,0,0,0,0,3,0,1,0,0,0,3
"528",0,1,0,1,3,0,1,1,1,0,0,0,0,2,3,0,2,0,0,2
"529",2,2,0,0,0,0,3,0,1,0,0,0,0,4,0,0,1,0,0,4
"530",0,2,0,0,0,0,1,0,1,0,1,2,0,1,1,0,3,3,1,2
"531",2,5,5,0,5,0,15,2,4,9,2,3,1,1,0,0,0,8,2,0
"532",0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"533",1,1,0,0,2,1,0,2,1,7,0,1,2,0,3,1,4,2,0,1
"534",0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,1
"535",1,5,0,1,3,0,1,2,1,0,0,1,1,1,2,0,0,2,0,1
"536",0,1,1,2,0,0,1,0,1,1,0,0,1,1,2,1,1,0,0,0
"537",0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0
"538",0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,1,2
"539",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,4,1
"540",0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
"541",0,0,1,0,1,1,1,2,1,1,0,1,0,0,0,0,1,1,0,1
"542",0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,1
"543",1,2,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1
"544",0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2
"545",0,2,0,0,0,0,2,2,1,1,0,0,0,1,0,0,0,0,0,2
"546",13,12,12,3,14,6,38,28,2,3,6,7,77,0,5,10,10,8,15,3
"547",0,2,0,1,1,0,5,14,1,5,2,1,2,0,6,1,1,0,4,2
"548",0,1,0,0,0,0,2,0,1,1,0,0,1,2,0,0,0,0,0,1
"549",0,2,0,2,0,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
"550",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"551",0,2,0,0,2,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2
"552",0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1
"553",1,1,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,1,3,0
"554",0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"555",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"556",1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
"557",0,1,1,0,1,0,3,2,1,0,0,0,1,1,0,0,0,0,2,1
"558",0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
"559",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"560",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0
"561",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"562",0,0,0,0,1,0,1,0,1,1,0,1,1,2,1,2,1,0,0,2
"563",0,1,1,2,8,0,5,1,1,1,1,3,6,2,5,1,4,1,1,2
"564",0,2,0,0,3,0,1,0,1,1,0,0,1,0,1,1,1,2,0,0
"565",0,1,0,0,0,0,2,2,1,0,0,0,0,2,1,1,0,0,0,3
"566",0,1,1,1,0,1,1,2,1,1,0,0,1,0,0,1,1,0,3,0
"567",0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1
"568",1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"569",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"570",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"571",0,0,1,1,1,0,2,0,1,1,0,0,0,1,0,0,2,0,0,0
"572",0,0,1,0,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,0
"573",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"574",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"575",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"576",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"577",0,1,1,2,1,0,0,0,1,0,0,2,0,2,1,1,1,0,0,1
"578",0,4,1,1,1,2,6,1,1,1,0,0,1,1,1,3,4,2,2,0
"579",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,0,1
"580",3,3,2,3,3,2,1,1,1,3,2,0,0,0,2,0,3,0,2,0
"581",5,12,10,0,8,0,11,2,1,9,2,4,7,2,14,0,3,6,4,2
"582",0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"583",0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,1,0
"584",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"585",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"586",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"587",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1
"588",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"589",0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,0,0,1,0,2
"590",0,0,0,0,1,0,1,1,1,1,0,0,0,2,1,0,0,0,1,2
"591",0,1,0,0,0,0,0,0,1,5,0,0,0,2,0,0,1,0,0,3
"592",0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
"593",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"594",0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,2
"595",0,4,1,0,0,0,3,4,1,0,0,0,0,1,0,1,0,0,1,1
"596",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"597",0,4,0,0,1,0,6,2,1,0,0,1,0,1,2,0,2,1,2,1
"598",0,2,1,0,1,0,0,0,1,2,0,0,0,1,1,0,1,0,1,1
"599",0,1,4,4,2,0,3,9,1,2,0,1,3,0,6,1,5,2,1,1
"600",0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,2,2,0,1
"601",0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"602",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"603",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"604",0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1
"605",0,1,1,1,0,0,0,1,1,0,0,0,0,2,1,0,2,1,0,1
"606",2,0,0,0,0,1,0,0,1,2,1,1,1,2,0,0,0,0,0,1
"607",1,4,1,1,0,0,3,9,1,1,0,0,1,2,0,1,0,0,1,2
"608",0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1
"609",0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"610",0,1,0,0,3,1,4,0,1,1,0,3,0,0,4,0,0,3,1,0
"611",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
"612",1,6,3,1,1,0,17,6,1,3,4,3,0,2,7,3,10,3,2,2
"613",1,6,1,0,3,0,2,2,6,0,0,2,0,1,3,4,1,0,0,1
"614",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"615",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
"616",0,0,0,1,0,0,0,0,1,0,0,1,2,2,1,1,0,0,1,1
"617",0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"618",0,3,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
"619",0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,1
"620",0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1
"621",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"622",0,0,1,0,0,0,1,1,1,0,1,0,2,1,0,0,1,0,0,1
"623",0,1,0,1,1,0,1,3,2,0,1,0,1,1,0,0,1,1,0,2
"624",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
"625",1,2,3,4,2,0,6,6,4,0,1,0,0,1,2,2,0,2,4,1
"626",0,3,0,0,2,0,1,1,1,0,0,2,0,2,0,1,1,1,0,2
"627",0,16,2,2,4,0,5,2,1,3,0,0,3,0,2,9,2,2,0,1
"628",0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2
"629",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"630",3,1,1,1,1,0,8,3,1,5,0,1,3,3,6,0,4,1,0,3
"631",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
"632",2,7,5,2,1,0,3,1,1,1,2,1,41,0,0,2,1,4,5,0
"633",1,2,0,0,0,0,1,0,1,2,0,0,0,1,1,0,1,1,1,1
"634",0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,2
"635",1,0,1,2,0,0,0,0,1,0,0,1,3,1,0,0,0,1,1,1
"636",0,2,1,0,0,0,1,1,1,2,0,0,0,0,1,0,1,1,0,0
"637",1,1,0,1,1,0,0,1,1,1,0,1,2,1,0,0,1,0,0,1
"638",1,0,0,0,0,0,1,2,1,3,0,0,0,3,0,0,1,1,0,3
"639",0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"640",0,1,0,1,2,0,3,1,1,1,0,0,2,2,0,1,1,0,1,2
"641",0,2,2,2,3,0,8,5,1,4,0,1,0,2,2,2,6,2,1,3
"642",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
"643",3,2,0,2,3,0,0,1,1,3,1,0,1,0,1,1,3,0,1,0
"644",1,4,0,0,1,0,6,4,1,1,2,1,0,2,3,0,2,3,2,2
"645",0,1,0,1,7,0,1,1,1,1,0,0,2,1,5,0,4,1,0,1
"646",0,1,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0
"647",1,2,1,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,1,1
